"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"SWARM_1328",4.58269745928635,3.02193417644351,122,1,39.43,0.11,1.44,0,0,0.557358305381436,3.77333034842483,4.20117722072134,0.75,0.68,2.75765512825101,0
"SWARM_1339",5,2.24081539858647,97,2,48.33,0.01,7.04,1.65090745645322,1.69926955115071,2.09440285387608,2.98909703671944,4.36420168242597,0.99,1,7.35438846442969,2
"SWARM_766",5,3.23120029368464,155,1,50.21,0.04,2.44,0,0,2.6893446987519,4.44044158938789,4.75701797363921,0.79,0.83,2.99546871162548,0
"SWARM_3024",0,0.853186769266572,136,1,64.96,0.01,13.02,0.0426829268292683,0.154471544715447,0.591789730902909,0.901578776288697,1.15957412564947,1,1,14.2265182481782,1
"SWARM_926",0.0894308943089431,0.232563581080739,135,1,73.17,0.01,12.79,0.075,0.159634424595646,0.260698873323519,0.608713529730195,0.675352940134877,1,1,12.6914846146757,1
"SWARM_1314",0,3.02193417644351,151,1,59.51,0.01,4.98,1.2811878671058,1.61137300732061,2.64612138965198,3.79003119608825,3.93312163881595,1,1,5.50184615660488,1
"SWARM_1984",3.05338085155898,0.198111918891435,157,1,49.19,0.01,2.86,0,0,0.377193148876106,3.02483750588128,3.05352601803087,0.96,0.89,3.8314962932501,0
"SWARM_602",0,0.947154471544715,96,1,42.41,0.01,6.85,0.0422204557297595,0.0556910569105691,0.927845528455284,1.8919513712872,1.91741615853658,1,1,7.2895971958741,1
"SWARM_465",2.5,2.68613370872352,156,1,65.55,0.01,7.91,2.0778142612225,2.15458419971567,2.5562655253186,2.99339083076581,3.29195727628364,1,1,8.68863185815987,1
"SWARM_1020",2.68613370872352,1.65408957761015,106,2,47.58,0.01,5.4,0.0598577235772358,0.432113821138211,1.65408957761015,2.68035392667243,2.89010194537617,0.99,0.97,6.14053843196011,2
"SWARM_952",3.93132117615513,3.05338085155898,180,1,57.89,0.01,4.2,0,0.0984321641598495,3.0294829278411,3.8949283748438,3.93312163881595,0.97,0.99,4.13170033928432,1
"SWARM_2336",5,3.05338085155898,138,1,48.4,0.02,3.33,0,0,2.25697232256237,3.30143228178548,3.66870111579927,0.92,0.9,3.66575435332678,0
