"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Scrobicularia.plana",1.7086491776,1.90792529515,65,2,57.97,0.01,5.05,1.7442189712,1.771689443665,2.0565502807,2.197165246675,2.2159642085175,0.99,1,5.47877048110411,2
"Solen.marginatus",2.13081013605,2.09863777215,4,2,4.44,0.4,0.59,1.9913435560175,2.109474959115,2.7511800405,3.25339771045,3.26396946865,0.59,0.24,1.59932522895879,0
"Spio.decoratus",0.93223791395,2.09863777215,6,1,11.23,0.02,3.43,0.93223791395,0.987953320425,2.093680208375,2.71400692424,3.0202211562425,0.98,0.78,3.99328588527033,0
"Spiochaetopterus.costarum",2.0565502807,2.09863777215,9,1,12.3,0.02,2.42,1.9233741897825,2.04229231695,2.1564467139,2.95461828008,2.993798146395,0.94,0.73,3.25804083580021,0
"Sternaspis.scutata",2.700605604,2.700605604,5,2,7.69,0.03,2.74,2.576440228205,2.592813078555,2.700605604,3.028641909375,3.06342616295,0.92,0.48,2.40334099483663,0
"Streblospio.shrubsolii",2.1756230927,2.13081013605,78,2,76.78,0.01,5.1,1.96667136535,2.040713496065,2.1756230927,2.29549155559,2.3239105161,1,1,5.54743971961814,2
"Tapes.sp.",2.98754880715,2.98754880715,15,1,18.49,0.01,4.29,1.74660799885,1.816400553235,2.856619995975,3.003192848,3.0202211562425,1,0.98,4.73185833576305,1
"Tellimya.ferruginosa",3.08270023025,3.08270023025,4,1,4.65,0.35,0.71,2.01224614435,2.04229231695,2.70254181645,3.039131533385,3.08532110706,0.48,0.21,1.64417887262637,0
"Tharyx.killariensis",2.700605604,2.700605604,5,2,6.12,0.18,1.17,2.4710146967275,2.592813078555,2.830884414175,3.233058042795,3.27976266175,0.8,0.35,1.80221559890699,0
"Theora.lubrica",2.700605604,2.7378648034,13,2,14.09,0.03,2.72,2.5964237447,2.644972812055,2.7012391957,3.047925195455,3.289462954325,0.8,0.6,2.52014005899743,0
"Thyasira.flexuosa",3.08270023025,3.1056606296,7,1,7.95,0.15,1.46,1.9891180913675,2.01224614435,2.700605604,3.02990825176,3.1018995076,0.78,0.43,2.20672383240363,0
"Tritia.neritea",1.2219736358,1.3873927143,4,1,10.29,0.04,3.38,0.8947646849925,0.985036642095,1.3189052205,2.821472114165,2.85954040716,0.96,0.75,5.66579320637016,0
"Tritia.nitida",3.88539877305,1.2410123492,8,1,12.42,0.18,1.11,1.226804969285,1.25267512997,2.567773876025,3.88254760425,3.88539877305,0.65,0.6,3.38724707943553,0
"Tritia.pygmaea",1.40733317545,2.93070603865,13,1,10.54,0.19,0.87,1.81577871421,1.89453035475,2.44409473765,2.95578247279,3.0854370588225,0.75,0.49,2.07915707066336,0
"Tritia.reticulata",2.0565502807,2.09863777215,11,1,11.94,0.05,2.08,1.8482071771625,2.04229231695,2.16605522685,3.086214437595,3.122178631495,0.88,0.62,2.64267936419088,0
"Tubulanus.polymorphus",1.2410123492,1.40733317545,22,2,19.45,0.13,1.13,1.390825799,1.66234996285,2.8446676759,3.354265158895,3.8489016772725,0.48,0.43,1.95769434626605,0
"Upogebia.pusilla",2.43012851355,2.43012851355,4,2,5.19,0.23,0.99,2.4160614172225,2.43012851355,2.54504284275,3.280403039085,3.3122557969875,0.46,0.23,1.60754883575532,0
