"","ienv.cp","zenv.cp","freq","maxgrp","IndVal","obsiv.prob","zscore","5%","10%","50%","90%","95%","purity","reliability","z.median","filter"
"Intrasporangiaceae",1.1506052924,2.50610551535,211,2,77.07,0.01,11.01,1.7928490290375,2.229505281585,2.53505658035,2.722745963665,2.8281808233425,1,1,10.9279669599878,2
"Beutenbergiaceae",3.32825089285,3.0854943424,60,2,40.95,0.01,10.54,2.8323952640075,2.8486716571,3.0458112773,3.25197071834,3.3003896494625,1,1,10.4159914296749,2
"Sporichthyaceae",4.4265367359,1.94481225385,74,1,29.22,0.02,3.04,1.1838854167125,1.791205201595,1.947240754475,3.9119603115,4.3881330230925,0.64,0.89,4.03599448309146,0
"Propionibacteriaceae",1.16754532765,1.2173861331,198,2,71.22,0.01,7.12,1.10201519062,1.1506052924,1.55284051015,1.80245188665,2.495089524215,1,1,7.40938179324849,2
"Nocardioidaceae",0.844926965,1.94481225385,137,1,63.98,0.01,6.3,1.202466617455,1.35991201852,1.89843007,1.998116839575,2.027274580675,1,1,7.17520362738927,1
"Elev-16S-1332",4.4265367359,1.94481225385,206,1,67.32,0.01,5.81,1.38472407603,1.42619848826,1.9247070246,2.05111161645,2.123325699975,1,1,6.29102043209923,1
"0319-6M6",0.85529275935,2.35453936425,144,2,41.6,0.03,2.76,1.2171789156175,1.33385190478,2.3811662152,3.01782058997,3.26295618475,0.99,0.99,4.61386021571133,2
"TM146",0.844926965,1.20008283855,196,2,69.11,0.01,4.77,1.07905561133,1.16461087937,1.5249270004,3.259511738075,3.452014610705,0.99,1,5.15813821217866,2
"Acidimicrobiaceae",0.844926965,1.66074869655,204,1,78,0.01,10.02,1.4462810119,1.55728104611,1.85777094375,2.2507097738,2.5774916299025,1,1,9.87072294203048,1
"Sva0996 marine group",3.69875895595,3.0005796208,213,1,94.42,0.01,14.81,2.30040695355,2.38164204423,2.7272727273,3.00181770972,3.0202173137875,1,1,15.0950591981082,1
"OM1 clade",4.07784586555,2.39213982215,225,1,83.18,0.01,15.18,2.14834168364,2.214209009305,2.923025810325,3.0674398988,3.085725520845,1,1,15.5101185285183,1
